jis_prefecture_code,jis_prefecture_code_no_cd,prifecture_kanji,city_kanji,prifecture_kana_hankaku,city_kana_hankaku,prefecture_kana_zenkaku,city_kana_zenkaku,is_designated,is_designated_figure
020001,02000,青森県,,ｱｵﾓﾘｹﾝ,,アオモリケン,,false,0
022012,02201,青森県,青森市,ｱｵﾓﾘｹﾝ,ｱｵﾓﾘｼ,アオモリケン,アオモリシ,false,0
022021,02202,青森県,弘前市,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,アオモリケン,ヒロサキシ,false,0
022039,02203,青森県,八戸市,ｱｵﾓﾘｹﾝ,ﾊﾁﾉﾍｼ,アオモリケン,ハチノヘシ,false,0
022047,02204,青森県,黒石市,ｱｵﾓﾘｹﾝ,ｸﾛｲｼｼ,アオモリケン,クロイシシ,false,0
022055,02205,青森県,五所川原市,ｱｵﾓﾘｹﾝ,ｺﾞｼｮｶﾞﾜﾗｼ,アオモリケン,ゴショガワラシ,false,0
022063,02206,青森県,十和田市,ｱｵﾓﾘｹﾝ,ﾄﾜﾀﾞｼ,アオモリケン,トワダシ,false,0
022071,02207,青森県,三沢市,ｱｵﾓﾘｹﾝ,ﾐｻﾜｼ,アオモリケン,ミサワシ,false,0
022080,02208,青森県,むつ市,ｱｵﾓﾘｹﾝ,ﾑﾂｼ,アオモリケン,ムツシ,false,0
022098,02209,青森県,つがる市,ｱｵﾓﾘｹﾝ,ﾂｶﾞﾙｼ,アオモリケン,ツガルシ,false,0
022101,02210,青森県,平川市,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,アオモリケン,ヒラカワシ,false,0
023019,02301,青森県,平内町,ｱｵﾓﾘｹﾝ,ﾋﾗﾅｲﾏﾁ,アオモリケン,ヒラナイマチ,false,0
023035,02303,青森県,今別町,ｱｵﾓﾘｹﾝ,ｲﾏﾍﾞﾂﾏﾁ,アオモリケン,イマベツマチ,false,0
023043,02304,青森県,蓬田村,ｱｵﾓﾘｹﾝ,ﾖﾓｷﾞﾀﾑﾗ,アオモリケン,ヨモギタムラ,false,0
023078,02307,青森県,外ヶ浜町,ｱｵﾓﾘｹﾝ,ｿﾄｶﾞﾊﾏﾏﾁ,アオモリケン,ソトガハママチ,false,0
023213,02321,青森県,鰺ヶ沢町,ｱｵﾓﾘｹﾝ,ｱｼﾞｶﾞｻﾜﾏﾁ,アオモリケン,アジガサワマチ,false,0
023230,02323,青森県,深浦町,ｱｵﾓﾘｹﾝ,ﾌｶｳﾗﾏﾁ,アオモリケン,フカウラマチ,false,0
023434,02343,青森県,西目屋村,ｱｵﾓﾘｹﾝ,ﾆｼﾒﾔﾑﾗ,アオモリケン,ニシメヤムラ,false,0
023612,02361,青森県,藤崎町,ｱｵﾓﾘｹﾝ,ﾌｼﾞｻｷﾏﾁ,アオモリケン,フジサキマチ,false,0
023621,02362,青森県,大鰐町,ｱｵﾓﾘｹﾝ,ｵｵﾜﾆﾏﾁ,アオモリケン,オオワニマチ,false,0
023671,02367,青森県,田舎館村,ｱｵﾓﾘｹﾝ,ｲﾅｶﾀﾞﾃﾑﾗ,アオモリケン,イナカダテムラ,false,0
023817,02381,青森県,板柳町,ｱｵﾓﾘｹﾝ,ｲﾀﾔﾅｷﾞﾏﾁ,アオモリケン,イタヤナギマチ,false,0
023841,02384,青森県,鶴田町,ｱｵﾓﾘｹﾝ,ﾂﾙﾀﾏﾁ,アオモリケン,ツルタマチ,false,0
023876,02387,青森県,中泊町,ｱｵﾓﾘｹﾝ,ﾅｶﾄﾞﾏﾘﾏﾁ,アオモリケン,ナカドマリマチ,false,0
024015,02401,青森県,野辺地町,ｱｵﾓﾘｹﾝ,ﾉﾍｼﾞﾏﾁ,アオモリケン,ノヘジマチ,false,0
024023,02402,青森県,七戸町,ｱｵﾓﾘｹﾝ,ｼﾁﾉﾍﾏﾁ,アオモリケン,シチノヘマチ,false,0
024058,02405,青森県,六戸町,ｱｵﾓﾘｹﾝ,ﾛｸﾉﾍﾏﾁ,アオモリケン,ロクノヘマチ,false,0
024066,02406,青森県,横浜町,ｱｵﾓﾘｹﾝ,ﾖｺﾊﾏﾏﾁ,アオモリケン,ヨコハママチ,false,0
024082,02408,青森県,東北町,ｱｵﾓﾘｹﾝ,ﾄｳﾎｸﾏﾁ,アオモリケン,トウホクマチ,false,0
024112,02411,青森県,六ヶ所村,ｱｵﾓﾘｹﾝ,ﾛｯｶｼｮﾑﾗ,アオモリケン,ロッカショムラ,false,0
024121,02412,青森県,おいらせ町,ｱｵﾓﾘｹﾝ,ｵｲﾗｾﾁｮｳ,アオモリケン,オイラセチョウ,false,0
024236,02423,青森県,大間町,ｱｵﾓﾘｹﾝ,ｵｵﾏﾏﾁ,アオモリケン,オオママチ,false,0
024244,02424,青森県,東通村,ｱｵﾓﾘｹﾝ,ﾋｶﾞｼﾄﾞｵﾘﾑﾗ,アオモリケン,ヒガシドオリムラ,false,0
024252,02425,青森県,風間浦村,ｱｵﾓﾘｹﾝ,ｶｻﾞﾏｳﾗﾑﾗ,アオモリケン,カザマウラムラ,false,0
024261,02426,青森県,佐井村,ｱｵﾓﾘｹﾝ,ｻｲﾑﾗ,アオモリケン,サイムラ,false,0
024414,02441,青森県,三戸町,ｱｵﾓﾘｹﾝ,ｻﾝﾉﾍﾏﾁ,アオモリケン,サンノヘマチ,false,0
024422,02442,青森県,五戸町,ｱｵﾓﾘｹﾝ,ｺﾞﾉﾍﾏﾁ,アオモリケン,ゴノヘマチ,false,0
024431,02443,青森県,田子町,ｱｵﾓﾘｹﾝ,ﾀｯｺﾏﾁ,アオモリケン,タッコマチ,false,0
024457,02445,青森県,南部町,ｱｵﾓﾘｹﾝ,ﾅﾝﾌﾞﾁｮｳ,アオモリケン,ナンブチョウ,false,0
024465,02446,青森県,階上町,ｱｵﾓﾘｹﾝ,ﾊｼｶﾐﾁｮｳ,アオモリケン,ハシカミチョウ,false,0
024503,02450,青森県,新郷村,ｱｵﾓﾘｹﾝ,ｼﾝｺﾞｳﾑﾗ,アオモリケン,シンゴウムラ,false,0
030007,03000,岩手県,,ｲﾜﾃｹﾝ,,イワテケン,,false,0
032018,03201,岩手県,盛岡市,ｲﾜﾃｹﾝ,ﾓﾘｵｶｼ,イワテケン,モリオカシ,false,0
032026,03202,岩手県,宮古市,ｲﾜﾃｹﾝ,ﾐﾔｺｼ,イワテケン,ミヤコシ,false,0
032034,03203,岩手県,大船渡市,ｲﾜﾃｹﾝ,ｵｵﾌﾅﾄｼ,イワテケン,オオフナトシ,false,0
032051,03205,岩手県,花巻市,ｲﾜﾃｹﾝ,ﾊﾅﾏｷｼ,イワテケン,ハナマキシ,false,0
032069,03206,岩手県,北上市,ｲﾜﾃｹﾝ,ｷﾀｶﾐｼ,イワテケン,キタカミシ,false,0
032077,03207,岩手県,久慈市,ｲﾜﾃｹﾝ,ｸｼﾞｼ,イワテケン,クジシ,false,0
032085,03208,岩手県,遠野市,ｲﾜﾃｹﾝ,ﾄｵﾉｼ,イワテケン,トオノシ,false,0
032093,03209,岩手県,一関市,ｲﾜﾃｹﾝ,ｲﾁﾉｾｷｼ,イワテケン,イチノセキシ,false,0
032107,03210,岩手県,陸前高田市,ｲﾜﾃｹﾝ,ﾘｸｾﾞﾝﾀｶﾀｼ,イワテケン,リクゼンタカタシ,false,0
032115,03211,岩手県,釜石市,ｲﾜﾃｹﾝ,ｶﾏｲｼｼ,イワテケン,カマイシシ,false,0
032131,03213,岩手県,二戸市,ｲﾜﾃｹﾝ,ﾆﾉﾍｼ,イワテケン,ニノヘシ,false,0
032140,03214,岩手県,八幡平市,ｲﾜﾃｹﾝ,ﾊﾁﾏﾝﾀｲｼ,イワテケン,ハチマンタイシ,false,0
032158,03215,岩手県,奥州市,ｲﾜﾃｹﾝ,ｵｳｼｭｳｼ,イワテケン,オウシュウシ,false,0
032166,03216,岩手県,滝沢市,ｲﾜﾃｹﾝ,ﾀｷｻﾞﾜｼ,イワテケン,タキザワシ,false,0
033014,03301,岩手県,雫石町,ｲﾜﾃｹﾝ,ｼｽﾞｸｲｼﾁｮｳ,イワテケン,シズクイシチョウ,false,0
033022,03302,岩手県,葛巻町,ｲﾜﾃｹﾝ,ｸｽﾞﾏｷﾏﾁ,イワテケン,クズマキマチ,false,0
033031,03303,岩手県,岩手町,ｲﾜﾃｹﾝ,ｲﾜﾃﾏﾁ,イワテケン,イワテマチ,false,0
033219,03321,岩手県,紫波町,ｲﾜﾃｹﾝ,ｼﾜﾁｮｳ,イワテケン,シワチョウ,false,0
033227,03322,岩手県,矢巾町,ｲﾜﾃｹﾝ,ﾔﾊﾊﾞﾁｮｳ,イワテケン,ヤハバチョウ,false,0
033669,03366,岩手県,西和賀町,ｲﾜﾃｹﾝ,ﾆｼﾜｶﾞﾏﾁ,イワテケン,ニシワガマチ,false,0
033812,03381,岩手県,金ケ崎町,ｲﾜﾃｹﾝ,ｶﾈｶﾞｻｷﾁｮｳ,イワテケン,カネガサキチョウ,false,0
034029,03402,岩手県,平泉町,ｲﾜﾃｹﾝ,ﾋﾗｲｽﾞﾐﾁｮｳ,イワテケン,ヒライズミチョウ,false,0
034410,03441,岩手県,住田町,ｲﾜﾃｹﾝ,ｽﾐﾀﾁｮｳ,イワテケン,スミタチョウ,false,0
034614,03461,岩手県,大槌町,ｲﾜﾃｹﾝ,ｵｵﾂﾁﾁｮｳ,イワテケン,オオツチチョウ,false,0
034827,03482,岩手県,山田町,ｲﾜﾃｹﾝ,ﾔﾏﾀﾞﾏﾁ,イワテケン,ヤマダマチ,false,0
034835,03483,岩手県,岩泉町,ｲﾜﾃｹﾝ,ｲﾜｲｽﾞﾐﾁｮｳ,イワテケン,イワイズミチョウ,false,0
034843,03484,岩手県,田野畑村,ｲﾜﾃｹﾝ,ﾀﾉﾊﾀﾑﾗ,イワテケン,タノハタムラ,false,0
034851,03485,岩手県,普代村,ｲﾜﾃｹﾝ,ﾌﾀﾞｲﾑﾗ,イワテケン,フダイムラ,false,0
035017,03501,岩手県,軽米町,ｲﾜﾃｹﾝ,ｶﾙﾏｲﾏﾁ,イワテケン,カルマイマチ,false,0
035033,03503,岩手県,野田村,ｲﾜﾃｹﾝ,ﾉﾀﾞﾑﾗ,イワテケン,ノダムラ,false,0
035068,03506,岩手県,九戸村,ｲﾜﾃｹﾝ,ｸﾉﾍﾑﾗ,イワテケン,クノヘムラ,false,0
035076,03507,岩手県,洋野町,ｲﾜﾃｹﾝ,ﾋﾛﾉﾁｮｳ,イワテケン,ヒロノチョウ,false,0
035246,03524,岩手県,一戸町,ｲﾜﾃｹﾝ,ｲﾁﾉﾍﾏﾁ,イワテケン,イチノヘマチ,false,0
040002,04000,宮城県,,ﾐﾔｷﾞｹﾝ,,ミヤギケン,,false,0
041009,04100,宮城県,仙台市,ﾐﾔｷﾞｹﾝ,ｾﾝﾀﾞｲｼ,ミヤギケン,センダイシ,true,1
042021,04202,宮城県,石巻市,ﾐﾔｷﾞｹﾝ,ｲｼﾉﾏｷｼ,ミヤギケン,イシノマキシ,false,0
042030,04203,宮城県,塩竈市,ﾐﾔｷﾞｹﾝ,ｼｵｶﾞﾏｼ,ミヤギケン,シオガマシ,false,0
042056,04205,宮城県,気仙沼市,ﾐﾔｷﾞｹﾝ,ｹｾﾝﾇﾏｼ,ミヤギケン,ケセンヌマシ,false,0
042064,04206,宮城県,白石市,ﾐﾔｷﾞｹﾝ,ｼﾛｲｼｼ,ミヤギケン,シロイシシ,false,0
042072,04207,宮城県,名取市,ﾐﾔｷﾞｹﾝ,ﾅﾄﾘｼ,ミヤギケン,ナトリシ,false,0
042081,04208,宮城県,角田市,ﾐﾔｷﾞｹﾝ,ｶｸﾀﾞｼ,ミヤギケン,カクダシ,false,0
042099,04209,宮城県,多賀城市,ﾐﾔｷﾞｹﾝ,ﾀｶﾞｼﾞｮｳｼ,ミヤギケン,タガジョウシ,false,0
042111,04211,宮城県,岩沼市,ﾐﾔｷﾞｹﾝ,ｲﾜﾇﾏｼ,ミヤギケン,イワヌマシ,false,0
042129,04212,宮城県,登米市,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ミヤギケン,トメシ,false,0
042137,04213,宮城県,栗原市,ﾐﾔｷﾞｹﾝ,ｸﾘﾊﾗｼ,ミヤギケン,クリハラシ,false,0
042145,04214,宮城県,東松島市,ﾐﾔｷﾞｹﾝ,ﾋｶﾞｼﾏﾂｼﾏｼ,ミヤギケン,ヒガシマツシマシ,false,0
042153,04215,宮城県,大崎市,ﾐﾔｷﾞｹﾝ,ｵｵｻｷｼ,ミヤギケン,オオサキシ,false,0
042161,04216,宮城県,富谷市,ﾐﾔｷﾞｹﾝ,ﾄﾐﾔｼ,ミヤギケン,トミヤシ,false,0
043010,04301,宮城県,蔵王町,ﾐﾔｷﾞｹﾝ,ｻﾞｵｳﾏﾁ,ミヤギケン,ザオウマチ,false,0
043028,04302,宮城県,七ヶ宿町,ﾐﾔｷﾞｹﾝ,ｼﾁｶｼｭｸﾏﾁ,ミヤギケン,シチカシュクマチ,false,0
043214,04321,宮城県,大河原町,ﾐﾔｷﾞｹﾝ,ｵｵｶﾞﾜﾗﾏﾁ,ミヤギケン,オオガワラマチ,false,0
043222,04322,宮城県,村田町,ﾐﾔｷﾞｹﾝ,ﾑﾗﾀﾏﾁ,ミヤギケン,ムラタマチ,false,0
043231,04323,宮城県,柴田町,ﾐﾔｷﾞｹﾝ,ｼﾊﾞﾀﾏﾁ,ミヤギケン,シバタマチ,false,0
043249,04324,宮城県,川崎町,ﾐﾔｷﾞｹﾝ,ｶﾜｻｷﾏﾁ,ミヤギケン,カワサキマチ,false,0
043419,04341,宮城県,丸森町,ﾐﾔｷﾞｹﾝ,ﾏﾙﾓﾘﾏﾁ,ミヤギケン,マルモリマチ,false,0
043613,04361,宮城県,亘理町,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘﾁｮｳ,ミヤギケン,ワタリチョウ,false,0
043621,04362,宮城県,山元町,ﾐﾔｷﾞｹﾝ,ﾔﾏﾓﾄﾁｮｳ,ミヤギケン,ヤマモトチョウ,false,0
044016,04401,宮城県,松島町,ﾐﾔｷﾞｹﾝ,ﾏﾂｼﾏﾏﾁ,ミヤギケン,マツシママチ,false,0
044041,04404,宮城県,七ヶ浜町,ﾐﾔｷﾞｹﾝ,ｼﾁｶﾞﾊﾏﾏﾁ,ミヤギケン,シチガハママチ,false,0
044067,04406,宮城県,利府町,ﾐﾔｷﾞｹﾝ,ﾘﾌﾁｮｳ,ミヤギケン,リフチョウ,false,0
044211,04421,宮城県,大和町,ﾐﾔｷﾞｹﾝ,ﾀｲﾜﾁｮｳ,ミヤギケン,タイワチョウ,false,0
044229,04422,宮城県,大郷町,ﾐﾔｷﾞｹﾝ,ｵｵｻﾄﾁｮｳ,ミヤギケン,オオサトチョウ,false,0
044245,04424,宮城県,大衡村,ﾐﾔｷﾞｹﾝ,ｵｵﾋﾗﾑﾗ,ミヤギケン,オオヒラムラ,false,0
044440,04444,宮城県,色麻町,ﾐﾔｷﾞｹﾝ,ｼｶﾏﾁｮｳ,ミヤギケン,シカマチョウ,false,0
044458,04445,宮城県,加美町,ﾐﾔｷﾞｹﾝ,ｶﾐﾏﾁ,ミヤギケン,カミマチ,false,0
045012,04501,宮城県,涌谷町,ﾐﾔｷﾞｹﾝ,ﾜｸﾔﾁｮｳ,ミヤギケン,ワクヤチョウ,false,0
045055,04505,宮城県,美里町,ﾐﾔｷﾞｹﾝ,ﾐｻﾄﾏﾁ,ミヤギケン,ミサトマチ,false,0
045811,04581,宮城県,女川町,ﾐﾔｷﾞｹﾝ,ｵﾅｶﾞﾜﾁｮｳ,ミヤギケン,オナガワチョウ,false,0
046060,04606,宮城県,南三陸町,ﾐﾔｷﾞｹﾝ,ﾐﾅﾐｻﾝﾘｸﾁｮｳ,ミヤギケン,ミナミサンリクチョウ,false,0
050008,05000,秋田県,,ｱｷﾀｹﾝ,,アキタケン,,false,0
052019,05201,秋田県,秋田市,ｱｷﾀｹﾝ,ｱｷﾀｼ,アキタケン,アキタシ,false,0
052027,05202,秋田県,能代市,ｱｷﾀｹﾝ,ﾉｼﾛｼ,アキタケン,ノシロシ,false,0
052035,05203,秋田県,横手市,ｱｷﾀｹﾝ,ﾖｺﾃｼ,アキタケン,ヨコテシ,false,0
052043,05204,秋田県,大館市,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,アキタケン,オオダテシ,false,0
052060,05206,秋田県,男鹿市,ｱｷﾀｹﾝ,ｵｶﾞｼ,アキタケン,オガシ,false,0
052078,05207,秋田県,湯沢市,ｱｷﾀｹﾝ,ﾕｻﾞﾜｼ,アキタケン,ユザワシ,false,0
052094,05209,秋田県,鹿角市,ｱｷﾀｹﾝ,ｶﾂﾞﾉｼ,アキタケン,カヅノシ,false,0
052108,05210,秋田県,由利本荘市,ｱｷﾀｹﾝ,ﾕﾘﾎﾝｼﾞｮｳｼ,アキタケン,ユリホンジョウシ,false,0
052116,05211,秋田県,潟上市,ｱｷﾀｹﾝ,ｶﾀｶﾞﾐｼ,アキタケン,カタガミシ,false,0
052124,05212,秋田県,大仙市,ｱｷﾀｹﾝ,ﾀﾞｲｾﾝｼ,アキタケン,ダイセンシ,false,0
052132,05213,秋田県,北秋田市,ｱｷﾀｹﾝ,ｷﾀｱｷﾀｼ,アキタケン,キタアキタシ,false,0
052141,05214,秋田県,にかほ市,ｱｷﾀｹﾝ,ﾆｶﾎｼ,アキタケン,ニカホシ,false,0
052159,05215,秋田県,仙北市,ｱｷﾀｹﾝ,ｾﾝﾎﾞｸｼ,アキタケン,センボクシ,false,0
053031,05303,秋田県,小坂町,ｱｷﾀｹﾝ,ｺｻｶﾏﾁ,アキタケン,コサカマチ,false,0
053279,05327,秋田県,上小阿仁村,ｱｷﾀｹﾝ,ｶﾐｺｱﾆﾑﾗ,アキタケン,カミコアニムラ,false,0
053465,05346,秋田県,藤里町,ｱｷﾀｹﾝ,ﾌｼﾞｻﾄﾏﾁ,アキタケン,フジサトマチ,false,0
053481,05348,秋田県,三種町,ｱｷﾀｹﾝ,ﾐﾀﾈﾁｮｳ,アキタケン,ミタネチョウ,false,0
053490,05349,秋田県,八峰町,ｱｷﾀｹﾝ,ﾊｯﾎﾟｳﾁｮｳ,アキタケン,ハッポウチョウ,false,0
053619,05361,秋田県,五城目町,ｱｷﾀｹﾝ,ｺﾞｼﾞｮｳﾒﾏﾁ,アキタケン,ゴジョウメマチ,false,0
053635,05363,秋田県,八郎潟町,ｱｷﾀｹﾝ,ﾊﾁﾛｳｶﾞﾀﾏﾁ,アキタケン,ハチロウガタマチ,false,0
053660,05366,秋田県,井川町,ｱｷﾀｹﾝ,ｲｶﾜﾏﾁ,アキタケン,イカワマチ,false,0
053686,05368,秋田県,大潟村,ｱｷﾀｹﾝ,ｵｵｶﾞﾀﾑﾗ,アキタケン,オオガタムラ,false,0
054348,05434,秋田県,美郷町,ｱｷﾀｹﾝ,ﾐｻﾄﾁｮｳ,アキタケン,ミサトチョウ,false,0
054631,05463,秋田県,羽後町,ｱｷﾀｹﾝ,ｳｺﾞﾏﾁ,アキタケン,ウゴマチ,false,0
054640,05464,秋田県,東成瀬村,ｱｷﾀｹﾝ,ﾋｶﾞｼﾅﾙｾﾑﾗ,アキタケン,ヒガシナルセムラ,false,0
060003,06000,山形県,,ﾔﾏｶﾞﾀｹﾝ,,ヤマガタケン,,false,0
062014,06201,山形県,山形市,ﾔﾏｶﾞﾀｹﾝ,ﾔﾏｶﾞﾀｼ,ヤマガタケン,ヤマガタシ,false,0
062022,06202,山形県,米沢市,ﾔﾏｶﾞﾀｹﾝ,ﾖﾈｻﾞﾜｼ,ヤマガタケン,ヨネザワシ,false,0
062031,06203,山形県,鶴岡市,ﾔﾏｶﾞﾀｹﾝ,ﾂﾙｵｶｼ,ヤマガタケン,ツルオカシ,false,0
062049,06204,山形県,酒田市,ﾔﾏｶﾞﾀｹﾝ,ｻｶﾀｼ,ヤマガタケン,サカタシ,false,0
062057,06205,山形県,新庄市,ﾔﾏｶﾞﾀｹﾝ,ｼﾝｼﾞｮｳｼ,ヤマガタケン,シンジョウシ,false,0
062065,06206,山形県,寒河江市,ﾔﾏｶﾞﾀｹﾝ,ｻｶﾞｴｼ,ヤマガタケン,サガエシ,false,0
062073,06207,山形県,上山市,ﾔﾏｶﾞﾀｹﾝ,ｶﾐﾉﾔﾏｼ,ヤマガタケン,カミノヤマシ,false,0
062081,06208,山形県,村山市,ﾔﾏｶﾞﾀｹﾝ,ﾑﾗﾔﾏｼ,ヤマガタケン,ムラヤマシ,false,0
062090,06209,山形県,長井市,ﾔﾏｶﾞﾀｹﾝ,ﾅｶﾞｲｼ,ヤマガタケン,ナガイシ,false,0
062103,06210,山形県,天童市,ﾔﾏｶﾞﾀｹﾝ,ﾃﾝﾄﾞｳｼ,ヤマガタケン,テンドウシ,false,0
062111,06211,山形県,東根市,ﾔﾏｶﾞﾀｹﾝ,ﾋｶﾞｼﾈｼ,ヤマガタケン,ヒガシネシ,false,0
062120,06212,山形県,尾花沢市,ﾔﾏｶﾞﾀｹﾝ,ｵﾊﾞﾅｻﾞﾜｼ,ヤマガタケン,オバナザワシ,false,0
062138,06213,山形県,南陽市,ﾔﾏｶﾞﾀｹﾝ,ﾅﾝﾖｳｼ,ヤマガタケン,ナンヨウシ,false,0
063011,06301,山形県,山辺町,ﾔﾏｶﾞﾀｹﾝ,ﾔﾏﾉﾍﾞﾏﾁ,ヤマガタケン,ヤマノベマチ,false,0
063029,06302,山形県,中山町,ﾔﾏｶﾞﾀｹﾝ,ﾅｶﾔﾏﾏﾁ,ヤマガタケン,ナカヤママチ,false,0
063215,06321,山形県,河北町,ﾔﾏｶﾞﾀｹﾝ,ｶﾎｸﾁｮｳ,ヤマガタケン,カホクチョウ,false,0
063223,06322,山形県,西川町,ﾔﾏｶﾞﾀｹﾝ,ﾆｼｶﾜﾏﾁ,ヤマガタケン,ニシカワマチ,false,0
063231,06323,山形県,朝日町,ﾔﾏｶﾞﾀｹﾝ,ｱｻﾋﾏﾁ,ヤマガタケン,アサヒマチ,false,0
063240,06324,山形県,大江町,ﾔﾏｶﾞﾀｹﾝ,ｵｵｴﾏﾁ,ヤマガタケン,オオエマチ,false,0
063410,06341,山形県,大石田町,ﾔﾏｶﾞﾀｹﾝ,ｵｵｲｼﾀﾞﾏﾁ,ヤマガタケン,オオイシダマチ,false,0
063614,06361,山形県,金山町,ﾔﾏｶﾞﾀｹﾝ,ｶﾈﾔﾏﾏﾁ,ヤマガタケン,カネヤママチ,false,0
063622,06362,山形県,最上町,ﾔﾏｶﾞﾀｹﾝ,ﾓｶﾞﾐﾏﾁ,ヤマガタケン,モガミマチ,false,0
063631,06363,山形県,舟形町,ﾔﾏｶﾞﾀｹﾝ,ﾌﾅｶﾞﾀﾏﾁ,ヤマガタケン,フナガタマチ,false,0
063649,06364,山形県,真室川町,ﾔﾏｶﾞﾀｹﾝ,ﾏﾑﾛｶﾞﾜﾏﾁ,ヤマガタケン,マムロガワマチ,false,0
063657,06365,山形県,大蔵村,ﾔﾏｶﾞﾀｹﾝ,ｵｵｸﾗﾑﾗ,ヤマガタケン,オオクラムラ,false,0
063665,06366,山形県,鮭川村,ﾔﾏｶﾞﾀｹﾝ,ｻｹｶﾞﾜﾑﾗ,ヤマガタケン,サケガワムラ,false,0
063673,06367,山形県,戸沢村,ﾔﾏｶﾞﾀｹﾝ,ﾄｻﾞﾜﾑﾗ,ヤマガタケン,トザワムラ,false,0
063819,06381,山形県,高畠町,ﾔﾏｶﾞﾀｹﾝ,ﾀｶﾊﾀﾏﾁ,ヤマガタケン,タカハタマチ,false,0
063827,06382,山形県,川西町,ﾔﾏｶﾞﾀｹﾝ,ｶﾜﾆｼﾏﾁ,ヤマガタケン,カワニシマチ,false,0
064017,06401,山形県,小国町,ﾔﾏｶﾞﾀｹﾝ,ｵｸﾞﾆﾏﾁ,ヤマガタケン,オグニマチ,false,0
064025,06402,山形県,白鷹町,ﾔﾏｶﾞﾀｹﾝ,ｼﾗﾀｶﾏﾁ,ヤマガタケン,シラタカマチ,false,0
064033,06403,山形県,飯豊町,ﾔﾏｶﾞﾀｹﾝ,ｲｲﾃﾞﾏﾁ,ヤマガタケン,イイデマチ,false,0
064262,06426,山形県,三川町,ﾔﾏｶﾞﾀｹﾝ,ﾐｶﾜﾏﾁ,ヤマガタケン,ミカワマチ,false,0
064289,06428,山形県,庄内町,ﾔﾏｶﾞﾀｹﾝ,ｼﾖｳﾅｲﾏﾁ,ヤマガタケン,シヨウナイマチ,false,0
064611,06461,山形県,遊佐町,ﾔﾏｶﾞﾀｹﾝ,ﾕｻﾞﾏﾁ,ヤマガタケン,ユザマチ,false,0
070009,07000,福島県,,ﾌｸｼﾏｹﾝ,,フクシマケン,,false,0
072010,07201,福島県,福島市,ﾌｸｼﾏｹﾝ,ﾌｸｼﾏｼ,フクシマケン,フクシマシ,false,0
072028,07202,福島県,会津若松市,ﾌｸｼﾏｹﾝ,ｱｲﾂﾞﾜｶﾏﾂｼ,フクシマケン,アイヅワカマツシ,false,0
072036,07203,福島県,郡山市,ﾌｸｼﾏｹﾝ,ｺｵﾘﾔﾏｼ,フクシマケン,コオリヤマシ,false,0
072044,07204,福島県,いわき市,ﾌｸｼﾏｹﾝ,ｲﾜｷｼ,フクシマケン,イワキシ,false,0
072052,07205,福島県,白河市,ﾌｸｼﾏｹﾝ,ｼﾗｶﾜｼ,フクシマケン,シラカワシ,false,0
072079,07207,福島県,須賀川市,ﾌｸｼﾏｹﾝ,ｽｶｶﾞﾜｼ,フクシマケン,スカガワシ,false,0
072087,07208,福島県,喜多方市,ﾌｸｼﾏｹﾝ,ｷﾀｶﾀｼ,フクシマケン,キタカタシ,false,0
072095,07209,福島県,相馬市,ﾌｸｼﾏｹﾝ,ｿｳﾏｼ,フクシマケン,ソウマシ,false,0
072109,07210,福島県,二本松市,ﾌｸｼﾏｹﾝ,ﾆﾎﾝﾏﾂｼ,フクシマケン,ニホンマツシ,false,0
072117,07211,福島県,田村市,ﾌｸｼﾏｹﾝ,ﾀﾑﾗｼ,フクシマケン,タムラシ,false,0
072125,07212,福島県,南相馬市,ﾌｸｼﾏｹﾝ,ﾐﾅﾐｿｳﾏｼ,フクシマケン,ミナミソウマシ,false,0
072133,07213,福島県,伊達市,ﾌｸｼﾏｹﾝ,ﾀﾞﾃｼ,フクシマケン,ダテシ,false,0
072141,07214,福島県,本宮市,ﾌｸｼﾏｹﾝ,ﾓﾄﾐﾔｼ,フクシマケン,モトミヤシ,false,0
073016,07301,福島県,桑折町,ﾌｸｼﾏｹﾝ,ｺｵﾘﾏﾁ,フクシマケン,コオリマチ,false,0
073032,07303,福島県,国見町,ﾌｸｼﾏｹﾝ,ｸﾆﾐﾏﾁ,フクシマケン,クニミマチ,false,0
073083,07308,福島県,川俣町,ﾌｸｼﾏｹﾝ,ｶﾜﾏﾀﾏﾁ,フクシマケン,カワマタマチ,false,0
073229,07322,福島県,大玉村,ﾌｸｼﾏｹﾝ,ｵｵﾀﾏﾑﾗ,フクシマケン,オオタマムラ,false,0
073423,07342,福島県,鏡石町,ﾌｸｼﾏｹﾝ,ｶｶﾞﾐｲｼﾏﾁ,フクシマケン,カガミイシマチ,false,0
073440,07344,福島県,天栄村,ﾌｸｼﾏｹﾝ,ﾃﾝｴｲﾑﾗ,フクシマケン,テンエイムラ,false,0
073628,07362,福島県,下郷町,ﾌｸｼﾏｹﾝ,ｼﾓｺﾞｳﾏﾁ,フクシマケン,シモゴウマチ,false,0
073644,07364,福島県,檜枝岐村,ﾌｸｼﾏｹﾝ,ﾋﾉｴﾏﾀﾑﾗ,フクシマケン,ヒノエマタムラ,false,0
